Year,CountryCode,CountryName,AmountUSD
1992,PHL,Philippines,15431886330.2303
1992,PLW,Palau,
1992,PNG,Papua New Guinea,2094857972.21646
1992,POL,Poland,
1992,PRI,Puerto Rico,21051200000
1992,PRK,"Korea, Dem. People’s Rep.",
1992,PRT,Portugal,26314080041.58
1992,PRY,Paraguay,3566831493.03473
1992,PSE,West Bank and Gaza,
1992,PYF,French Polynesia,50636330.6953076
1992,QAT,Qatar,
1992,ROU,Romania,6981666666.66667
1992,RUS,Russian Federation,286864406779.661
1992,RWA,Rwanda,112984489.161452
1992,SAU,Saudi Arabia,53610680907.8772
1992,SDN,Sudan,369020533.880903
1992,SEN,Senegal,1698959248.45424
1992,SGP,Singapore,84308164518.1093
1992,SLB,Solomon Islands,128410914.927769
1992,SLE,Sierra Leone,214817781.337605
1992,SLV,El Salvador,937870800
1992,SMR,San Marino,
1992,SOM,Somalia,
1992,SRB,Serbia,
1992,SSD,South Sudan,
1992,STP,Sao Tome and Principe,
1992,SUR,Suriname,
1992,SVK,Slovak Republic,10257828308.9662
1992,SVN,Slovenia,7386169811.32076
1992,SWE,Sweden,74909126034.5479
1992,SWZ,Eswatini,736802699.859748
1992,SXM,Sint Maarten (Dutch part),
1992,SYC,Seychelles,47962865.3429391
1992,SYR,Syrian Arab Republic,3479921426.47904
1992,TCA,Turks and Caicos Islands,
1992,TCD,Chad,208710953.267158
1992,TGO,Togo,455990718.261767
1992,THA,Thailand,41206885012.2637
1992,TJK,Tajikistan,
1992,TKM,Turkmenistan,2148362351.53034
1992,TLS,Timor-Leste,
1992,TON,Tonga,32405166.6542944
1992,TTO,Trinidad and Tobago,
1992,TUN,Tunisia,6126865671.64179
1992,TUR,Turkey,22805811594.2029
1992,TUV,Tuvalu,
1992,TZA,Tanzania,572500378.726679
1992,UGA,Uganda,250344420.67646
1992,UKR,Ukraine,17732031954.7572
1992,URY,Uruguay,2633279555.6731
1992,USA,United States,633053000000
1992,UZB,Uzbekistan,
1992,VCT,St. Vincent and the Grenadines,137966666.666667
1992,VEN,"Venezuela, RB",15403358187.1345
1992,VGB,British Virgin Islands,
1992,VIR,Virgin Islands,
1992,VNM,Vietnam,3428344546.96676
1992,VUT,Vanuatu,89459573.867645
1992,WSM,Samoa,
1992,XKX,Kosovo,
1992,YEM,"Yemen, Rep.",
1992,ZAF,South Africa,27855752235.9198
1992,ZMB,Zambia,
1992,ZWE,Zimbabwe,1838241100
1994,ABW,Aruba,
1994,AFG,Afghanistan,
1994,AGO,Angola,
1994,ALB,Albania,225407481.032684
1994,AND,Andorra,
1994,ARE,United Arab Emirates,
1994,ARG,Argentina,19385100000
1994,ARM,Armenia,517226119.394369
1994,ASM,American Samoa,
1994,ATG,Antigua and Barbuda,436459259.259259
1994,AUS,Australia,58015219647.1809
1994,AUT,Austria,65453950006.0234
1994,AZE,Azerbaijan,819242649.705302
1994,BDI,Burundi,95016968.8478329
1994,BEL,Belgium,142339735109.718
1994,BEN,Benin,452687266.876523
1994,BFA,Burkina Faso,269162042.425441
1994,BGD,Bangladesh,3039700748.12968
1994,BGR,Bulgaria,4368450184.50185
1994,BHR,Bahrain,4520478723.40425
1994,BHS,"Bahamas, The",1662790000
1994,BIH,Bosnia and Herzegovina,194000000
1994,BLR,Belarus,10641993957.7039
1994,BLZ,Belize,289455450
1994,BMU,Bermuda,
1994,BOL,Bolivia,1295735742.88497
1994,BRA,Brazil,53941811356.1708
1994,BRB,Barbados,973599164.719336
1994,BRN,Brunei Darussalam,2087861725.80856
1994,BTN,Bhutan,79964297.0991393
1994,BWA,Botswana,2036914251.6576
1994,CAF,Central African Republic,199169783.685189
1994,CAN,Canada,189896016403.046
1994,CHE,Switzerland,119116502668.714
1994,CHI,Channel Islands,
1994,CHL,Chile,15656361048.5982
1994,CHN,China,104607445198
1994,CIV,Cote d'Ivoire,3369268837.06136
1994,CMR,Cameroon,2235509632.47295
1994,COD,"Congo, Dem. Rep.",1316878619.73574
1994,COG,"Congo, Rep.",1035379941.84847
1994,COL,Colombia,12254186688.3985
1994,COM,Comoros,28203731.6149806
1994,CPV,Cabo Verde,61175342.8337668
1994,CRI,Costa Rica,3763146932.69904
1994,CUB,Cuba,3766477027.02703
1994,CUW,Curaçao,
1994,CYM,Cayman Islands,
1994,CYP,Cyprus,3541279880.95238
1994,CZE,Czech Republic,17724485273.58
1994,DEU,Germany,466231167892.009
1994,DJI,Djibouti,
1994,DMA,Dominica,105700000
1994,DNK,Denmark,57548816149.4199
1994,DOM,Dominican Republic,5309706349.20635
1994,DZA,Algeria,9585149853.10477
1994,ECU,Ecuador,4605277638.81941
1994,EGY,"Egypt, Arab Rep.",11714116251.4828
1994,ERI,Eritrea,148977272.727273
1994,ESP,Spain,107986254378.338
1994,EST,Estonia,2848889768.45438
1994,ETH,Ethiopia,
1994,FIN,Finland,35158793397.8372
1994,FJI,Fiji,
1994,FRA,France,301941162570.888
1994,FRO,Faroe Islands,
1994,FSM,"Micronesia, Fed. Sts.",
1994,GAB,Gabon,2584714632.27887
1994,GBR,United Kingdom,288205468472.605
1994,GEO,Georgia,1452315945.41733
1994,GHA,Ghana,1375221757.32218
1994,GIB,Gibraltar,
1994,GIN,Guinea,769761044.439894
1994,GMB,Gambia,158551983.969609
1994,GNB,Guinea-Bissau,38769882.7169021
1994,GNQ,Equatorial Guinea,
1994,GRC,Greece,16843840589.8876
1994,GRD,Grenada,126766666.666667
1994,GRL,Greenland,
1994,GTM,Guatemala,2274655724.02281
1994,GUM,Guam,
1994,GUY,Guyana,567658924.078091
1994,HKG,"Hong Kong SAR, China",162013741524.766
1994,HND,Honduras,2066441596.89849
1994,HRV,Croatia,
1994,HTI,Haiti,139173369.867473
1994,HUN,Hungary,10951805592.9461
1994,IDN,Indonesia,46896633113.5023
1994,IMN,Isle of Man,
1994,IND,India,32361287610.239
1994,IRL,Ireland,38803597408.7161
1994,IRN,"Iran, Islamic Rep.",20321213940.5656
1994,IRQ,Iraq,
1994,ISL,Iceland,2251420702.7296
1994,ISR,Israel,23954773205.8052
1994,ITA,Italy,240365297790.586
1994,JAM,Jamaica,3010844097.32652
1994,JOR,Jordan,2984831258.05067
1994,JPN,Japan,441812660090.521
1994,KAZ,Kazakhstan,7876567831.99989
1994,KEN,Kenya,2647693121.92911
1994,KGZ,Kyrgyz Republic,567538461.538462
1994,KHM,Cambodia,719965851.766
1994,KIR,Kiribati,10645781.5470098
1994,KNA,St. Kitts and Nevis,120948148.148148
1994,KOR,"Korea, Rep.",110482295102.371
1994,KWT,Kuwait,12636363299.6633
1994,LAO,Lao PDR,385700002.368777
1994,LBN,Lebanon,755509732.09928
1994,LBR,Liberia,
1994,LBY,Libya,7734213547.64638
1994,LCA,St. Lucia,340059259.259259
1994,LIE,Liechtenstein,
1994,LKA,Sri Lanka,3962059894.77944
1994,LSO,Lesotho,
1994,LTU,Lithuania,
1994,LUX,Luxembourg,18358957439.1126
1994,LVA,Latvia,
1994,MAC,"Macao SAR, China",4642538597.79154
1994,MAF,St. Martin (French part),
1994,MAR,Morocco,7454972834.94513
1994,MCO,Monaco,
1994,MDA,Moldova,
1994,MDG,Madagascar,655909631.68039
1994,MDV,Maldives,276649827.437446
1994,MEX,Mexico,70636498177.8318
1994,MHL,Marshall Islands,
1994,MLI,Mali,404768734.846805
1994,MLT,Malta,2577626150.17608
1994,MMR,Myanmar,
1994,MNE,Montenegro,
1994,MNG,Mongolia,413198588.873813
1994,MNP,Northern Mariana Islands,
1994,MOZ,Mozambique,295248814.627176
1994,MRT,Mauritania,576041913.008294
1994,MUS,Mauritius,2018273535.11058
1994,MWI,Malawi,350201455.97729
1994,MYS,Malaysia,66398033836.3054
1994,NAM,Namibia,1617131688.63355
1994,NCL,New Caledonia,413150781.434488
1994,NER,Niger,258428745.2898
1994,NGA,Nigeria,4584122396.71002
1994,NIC,Nicaragua,507617767.857143
1994,NLD,Netherlands,207519415667.756
1994,NOR,Norway,47467411017.9098
1994,NPL,Nepal,772440816.326531
1994,NRU,Nauru,
1994,NZL,New Zealand,17024848891.8737
1994,OMN,Oman,5555266579.97399
1994,PAK,Pakistan,8449775780.2813
1994,PAN,Panama,6185029900
1994,PER,Peru,5732107084.3198
1994,PHL,Philippines,21677013460.927
1994,PLW,Palau,
1994,PNG,Papua New Guinea,2945894925.37314
1994,POL,Poland,
1994,PRI,Puerto Rico,21752600000
1994,PRK,"Korea, Dem. People’s Rep.",
1994,PRT,Portugal,25053865700.4831
1994,PRY,Paraguay,4787159382.54688
1994,PSE,West Bank and Gaza,413500000
1994,PYF,French Polynesia,129108379.092131
1994,QAT,Qatar,3309340686.81319
1994,ROU,Romania,7488942598.18731
1994,RUS,Russian Federation,109667054790.09
1994,RWA,Rwanda,47498580
1994,SAU,Saudi Arabia,45960747663.5514
1994,SDN,Sudan,600118784.530387
1994,SEN,Senegal,1558605413.64293
1994,SGP,Singapore,122469294225.481
1994,SLB,Solomon Islands,170808774.381722
1994,SLE,Sierra Leone,269120504.516789
1994,SLV,El Salvador,1529942400
1994,SMR,San Marino,
1994,SOM,Somalia,
1994,SRB,Serbia,
1994,SSD,South Sudan,
1994,STP,Sao Tome and Principe,
1994,SUR,Suriname,
1994,SVK,Slovak Republic,11677042353.7786
1994,SVN,Slovenia,8058964279.06977
1994,SWE,Sweden,77976153447.3821
1994,SWZ,Eswatini,903787315.534527
1994,SXM,Sint Maarten (Dutch part),
1994,SYC,Seychelles,50570631.7496736
1994,SYR,Syrian Arab Republic,3346540000
1994,TCA,Turks and Caicos Islands,
1994,TCD,Chad,190020005.234106
1994,TGO,Togo,300177570.002559
1994,THA,Thailand,56094870775.3479
1994,TJK,Tajikistan,579301313.910901
1994,TKM,Turkmenistan,2175805362.67843
1994,TLS,Timor-Leste,
1994,TON,Tonga,33681260.4150886
1994,TTO,Trinidad and Tobago,
1994,TUN,Tunisia,7024021352.31317
1994,TUR,Turkey,27918206081.0811
1994,TUV,Tuvalu,
1994,TZA,Tanzania,929865123.955396
1994,UGA,Uganda,348784843.388843
1994,UKR,Ukraine,18596682378.173
1994,URY,Uruguay,3454180495.25169
1994,USA,United States,720937000000
1994,UZB,Uzbekistan,
1994,VCT,St. Vincent and the Grenadines,112255555.555556
1994,VEN,"Venezuela, RB",17447363636.3636
1994,VGB,British Virgin Islands,
1994,VIR,Virgin Islands,
1994,VNM,Vietnam,5539525589.30177
1994,VUT,Vanuatu,99359993.127443
1994,WSM,Samoa,
1994,XKX,Kosovo,
1994,YEM,"Yemen, Rep.",
1994,ZAF,South Africa,30010715900.0394
1994,ZMB,Zambia,1204879892.44099
1994,ZWE,Zimbabwe,2384171900
1993,ABW,Aruba,
1993,AFG,Afghanistan,
1993,AGO,Angola,
1993,ALB,Albania,189399541.45744
1993,AND,Andorra,
1993,ARE,United Arab Emirates,
1993,ARG,Argentina,16357317317.3173
1993,ARM,Armenia,567247790.509983
1993,ASM,American Samoa,
1993,ATG,Antigua and Barbuda,439285185.185185
1993,AUS,Australia,54747048903.8786
1993,AUT,Austria,59900881225.6004
1993,AZE,Azerbaijan,2281805933.31096
1993,BDI,Burundi,88062144.1515651
1993,BEL,Belgium,125439720499.067
1993,BEN,Benin,510965402.210603
1993,BFA,Burkina Faso,208751601.544402
1993,BGD,Bangladesh,2990714285.71429
1993,BGR,Bulgaria,4137681159.42029
1993,BHR,Bahrain,4361702127.65957
1993,BHS,"Bahamas, The",1606810000
1993,BIH,Bosnia and Herzegovina,
1993,BLR,Belarus,11008264462.8099
1993,BLZ,Belize,261401800
1993,BMU,Bermuda,
1993,BOL,Bolivia,1094220299.64127
1993,BRA,Brazil,45983167701.8633
1993,BRB,Barbados,872470541.440859
1993,BRN,Brunei Darussalam,2248421834.38544
1993,BTN,Bhutan,74261397.1794031
1993,BWA,Botswana,1959225785.15125
1993,CAF,Central African Republic,218665883.135697
1993,CAN,Canada,168529571351.058
1993,CHE,Switzerland,109518060706.551
1993,CHI,Channel Islands,
1993,CHL,Chile,12758599161.7389
1993,CHN,China,74280328750
1993,CIV,Cote d'Ivoire,3252142526.23758
1993,CMR,Cameroon,2157027779.24325
1993,COD,"Congo, Dem. Rep.",
1993,COG,"Congo, Rep.",822017114.203332
1993,COL,Colombia,10089611942.598
1993,COM,Comoros,40016216.9683451
1993,CPV,Cabo Verde,65033421.6121452
1993,CRI,Costa Rica,3453398969.9436
1993,CUB,Cuba,2951182567.56757
1993,CUW,Curaçao,
1993,CYM,Cayman Islands,
1993,CYP,Cyprus,3129819787.98587
1993,CZE,Czech Republic,16296755517.4425
1993,DEU,Germany,421042233526.559
1993,DJI,Djibouti,
1993,DMA,Dominica,97325925.9259259
1993,DNK,Denmark,52361233208.4085
1993,DOM,Dominican Republic,4760104000
1993,DZA,Algeria,10880274367.1022
1993,ECU,Ecuador,3794531265.63282
1993,EGY,"Egypt, Arab Rep.",12034813925.5702
1993,ERI,Eritrea,142966419.337566
1993,ESP,Spain,93177437965.7471
1993,EST,Estonia,2573467584.01694
1993,ETH,Ethiopia,
1993,FIN,Finland,27996252732.3826
1993,FJI,Fiji,
1993,FRA,France,275047486680.565
1993,FRO,Faroe Islands,
1993,FSM,"Micronesia, Fed. Sts.",
1993,GAB,Gabon,2136542944.38168
1993,GBR,United Kingdom,255401609928.014
1993,GEO,Georgia,1266549922.82057
1993,GHA,Ghana,1208400616.33282
1993,GIB,Gibraltar,
1993,GIN,Guinea,869557550.706436
1993,GMB,Gambia,212861713.332748
1993,GNB,Guinea-Bissau,21009993.7977979
1993,GNQ,Equatorial Guinea,
1993,GRC,Greece,15285243460.1665
1993,GRD,Grenada,110425925.925926
1993,GRL,Greenland,
1993,GTM,Guatemala,2018135358.62583
1993,GUM,Guam,
1993,GUY,Guyana,519140473.11828
1993,HKG,"Hong Kong SAR, China",144855214850.82
1993,HND,Honduras,1811810868.46427
1993,HRV,Croatia,
1993,HTI,Haiti,203702652.513441
1993,HUN,Hungary,9294772847.31906
1993,IDN,Indonesia,42274397859.4989
1993,IMN,Isle of Man,
1993,IND,India,27466578243.4169
1993,IRL,Ireland,33215376671.706
1993,IRN,"Iran, Islamic Rep.",16197325830.8709
1993,IRQ,Iraq,
1993,ISL,Iceland,2007806087.58165
1993,ISR,Israel,21077097311.0491
1993,ITA,Italy,217200835609.696
1993,JAM,Jamaica,2382795698.92473
1993,JOR,Jordan,2821789147.06307
1993,JPN,Japan,404340733359.833
1993,KAZ,Kazakhstan,8870943454.42593
1993,KEN,Kenya,2237655076.69656
1993,KGZ,Kyrgyz Republic,680113636.363636
1993,KHM,Cambodia,406842504.946077
1993,KIR,Kiribati,9700530.39575684
1993,KNA,St. Kitts and Nevis,115414814.814815
1993,KOR,"Korea, Rep.",93227353707.0029
1993,KWT,Kuwait,11437086423.8411
1993,LAO,Lao PDR,284956361.04712
1993,LBN,Lebanon,728607315.948454
1993,LBR,Liberia,
1993,LBY,Libya,8659001314.06045
1993,LCA,St. Lucia,336714814.814815
1993,LIE,Liechtenstein,
1993,LKA,Sri Lanka,3494577814.56954
1993,LSO,Lesotho,
1993,LTU,Lithuania,
1993,LUX,Luxembourg,15987176888.9925
1993,LVA,Latvia,
1993,MAC,"Macao SAR, China",4314850143.07947
1993,MAF,St. Martin (French part),
1993,MAR,Morocco,6983435380.1484
1993,MCO,Monaco,
1993,MDA,Moldova,
1993,MDG,Madagascar,516329410.996286
1993,MDV,Maldives,216373321.167883
1993,MEX,Mexico,61496886634.9981
1993,MHL,Marshall Islands,
1993,MLI,Mali,446796293.013272
1993,MLT,Malta,2297713307.13083
1993,MMR,Myanmar,
1993,MNE,Montenegro,
1993,MNG,Mongolia,455909517.043537
1993,MNP,Northern Mariana Islands,
1993,MOZ,Mozambique,224943635.949482
1993,MRT,Mauritania,399900320.348327
1993,MUS,Mauritius,1900668631.00635
1993,MWI,Malawi,334000000
1993,MYS,Malaysia,52793597762.3247
1993,NAM,Namibia,1515190898.79732
1993,NCL,New Caledonia,402533466.885755
1993,NER,Niger,251303226.960321
1993,NGA,Nigeria,5568907167.77042
1993,NIC,Nicaragua,358807189.542484
1993,NLD,Netherlands,186010106905.553
1993,NOR,Norway,44804978785.1877
1993,NPL,Nepal,674654166.666667
1993,NRU,Nauru,
1993,NZL,New Zealand,14314473756.9825
1993,OMN,Oman,5378413524.05722
1993,PAK,Pakistan,8394297012.57376
1993,PAN,Panama,5626006400
1993,PER,Peru,4336828766.77894
1993,PHL,Philippines,17049620389.4557
1993,PLW,Palau,
1993,PNG,Papua New Guinea,2618765433.36059
1993,POL,Poland,
1993,PRI,Puerto Rico,19790700000
1993,PRK,"Korea, Dem. People’s Rep.",
1993,PRT,Portugal,22421148983.9172
1993,PRY,Paraguay,4343942839.01852
1993,PSE,West Bank and Gaza,
1993,PYF,French Polynesia,90636322.3465078
1993,QAT,Qatar,
1993,ROU,Romania,6067763157.89474
1993,RUS,Russian Federation,166221968543.886
1993,RWA,Rwanda,102031319.98031
1993,SAU,Saudi Arabia,45678237650.2003
1993,SDN,Sudan,375733207.784055
1993,SEN,Senegal,1456846737.88134
1993,SGP,Singapore,97965837356.1084
1993,SLB,Solomon Islands,158766508.768077
1993,SLE,Sierra Leone,186687224.669604
1993,SLV,El Salvador,1294122000
1993,SMR,San Marino,
1993,SOM,Somalia,
1993,SRB,Serbia,
1993,SSD,South Sudan,
1993,STP,Sao Tome and Principe,
1993,SUR,Suriname,
1993,SVK,Slovak Republic,9071314125.08784
1993,SVN,Slovenia,6955369100.5291
1993,SWE,Sweden,65730272117.5836
1993,SWZ,Eswatini,777483857.147229
1993,SXM,Sint Maarten (Dutch part),
1993,SYC,Seychelles,51147737.1417543
1993,SYR,Syrian Arab Republic,3816418520.72509
1993,TCA,Turks and Caicos Islands,
1993,TCD,Chad,194955465.87014
1993,TGO,Togo,300774173.213553
1993,THA,Thailand,47453553768.6219
1993,TJK,Tajikistan,470211080.166022
1993,TKM,Turkmenistan,2692664771.71994
1993,TLS,Timor-Leste,
1993,TON,Tonga,27551300.5780347
1993,TTO,Trinidad and Tobago,
1993,TUN,Tunisia,5908638138.88612
1993,TUR,Turkey,24636054545.4545
1993,TUV,Tuvalu,
1993,TZA,Tanzania,765667178.254712
1993,UGA,Uganda,227444247.465385
1993,UKR,Ukraine,16988495838.624
1993,URY,Uruguay,2869305270.10226
1993,USA,United States,654799000000
1993,UZB,Uzbekistan,
1993,VCT,St. Vincent and the Grenadines,119481481.481481
1993,VEN,"Venezuela, RB",15669320484.5815
1993,VGB,British Virgin Islands,
1993,VIR,Virgin Islands,
1993,VNM,Vietnam,3785936655.43334
1993,VUT,Vanuatu,86518452.7187636
1993,WSM,Samoa,
1993,XKX,Kosovo,
1993,YEM,"Yemen, Rep.",
1993,ZAF,South Africa,29312905429.4099
1993,ZMB,Zambia,
1993,ZWE,Zimbabwe,2016378300
1996,ABW,Aruba,1195530726.25698
1996,AFG,Afghanistan,
1996,AGO,Angola,
1996,ALB,Albania,371808985.54913
1996,AND,Andorra,
1996,ARE,United Arab Emirates,
1996,ARG,Argentina,28381400000
1996,ARM,Armenia,371135631.409224
1996,ASM,American Samoa,
1996,ATG,Antigua and Barbuda,402522222.222222
1996,AUS,Australia,75814112291.3505
1996,AUT,Austria,81256732518.8459
1996,AZE,Azerbaijan,791908858.405022
1996,BDI,Burundi,50580560.1981833
1996,BEL,Belgium,170060716612.378
1996,BEN,Benin,625667835.201242
1996,BFA,Burkina Faso,273233009.365219
1996,BGD,Bangladesh,4507555012.22494
1996,BGR,Bulgaria,5962338392.35526
1996,BHR,Bahrain,5364361436.17021
1996,BHS,"Bahamas, The",1733680000
1996,BIH,Bosnia and Herzegovina,658000000
1996,BLR,Belarus,6839769230.76923
1996,BLZ,Belize,320713850
1996,BMU,Bermuda,
1996,BOL,Bolivia,1670373428.44756
1996,BRA,Brazil,57235482141.0805
1996,BRB,Barbados,1134340973.49973
1996,BRN,Brunei Darussalam,3065957446.80851
1996,BTN,Bhutan,112291843.070844
1996,BWA,Botswana,2609469947.65658
1996,CAF,Central African Republic,216376660.533701
1996,CAN,Canada,233694902823.616
1996,CHE,Switzerland,137783088673.139
1996,CHI,Channel Islands,
1996,CHL,Chile,20794067519.5867
1996,CHN,China,154811877000
1996,CIV,Cote d'Ivoire,4989346356.11132
1996,CMR,Cameroon,2445458047.3629
1996,COD,"Congo, Dem. Rep.",1731595952.11051
1996,COG,"Congo, Rep.",1739316245.99943
1996,COL,Colombia,14767813598.716
1996,COM,Comoros,34997132.8780691
1996,CPV,Cabo Verde,101395543.124898
1996,CRI,Costa Rica,4672770398.49213
1996,CUB,Cuba,3831000000
1996,CUW,Curaçao,
1996,CYM,Cayman Islands,
1996,CYP,Cyprus,7029134253.45044
1996,CZE,Czech Republic,25666821390.1537
1996,DEU,Germany,573554717962.048
1996,DJI,Djibouti,
1996,DMA,Dominica,121400000
1996,DNK,Denmark,69550416472.6577
1996,DOM,Dominican Republic,6363926087.32737
1996,DZA,Algeria,13969999892.2355
1996,ECU,Ecuador,5618746373.18659
1996,EGY,"Egypt, Arab Rep.",14033018867.9245
1996,ERI,Eritrea,202746708.19765
1996,ESP,Spain,148188624720.872
1996,EST,Estonia,2932836649.7594
1996,ETH,Ethiopia,
1996,FIN,Finland,47988609888.6876
1996,FJI,Fiji,
1996,FRA,France,370197461212.976
1996,FRO,Faroe Islands,
1996,FSM,"Micronesia, Fed. Sts.",
1996,GAB,Gabon,3568070445.96018
1996,GBR,United Kingdom,362578783151.326
1996,GEO,Georgia,412437375.264551
1996,GHA,Ghana,2226974923.5474
1996,GIB,Gibraltar,
1996,GIN,Guinea,742664657.470119
1996,GMB,Gambia,184904421.671498
1996,GNB,Guinea-Bissau,28460070.2411613
1996,GNQ,Equatorial Guinea,
1996,GRC,Greece,20839186296.7157
1996,GRD,Grenada,131600000
1996,GRL,Greenland,
1996,GTM,Guatemala,2791706609.53507
1996,GUM,Guam,
1996,GUY,Guyana,723896874.643875
1996,HKG,"Hong Kong SAR, China",194351137142.34
1996,HND,Honduras,2855718826.01351
1996,HRV,Croatia,7276195024.10658
1996,HTI,Haiti,329352514.398265
1996,HUN,Hungary,19525164972.4495
1996,IDN,Indonesia,58717201041.7111
1996,IMN,Isle of Man,
1996,IND,India,40803024157.2021
1996,IRL,Ireland,56772634198.5887
1996,IRN,"Iran, Islamic Rep.",24315730858.1923
1996,IRQ,Iraq,
1996,ISL,Iceland,2658457142.85714
1996,ISR,Israel,29755302816.6808
1996,ITA,Italy,311039904630.443
1996,JAM,Jamaica,3334013422.81879
1996,JOR,Jordan,3663187588.15233
1996,JPN,Japan,458190957638.002
1996,KAZ,Kazakhstan,7418919320.52607
1996,KEN,Kenya,3035628835.90797
1996,KGZ,Kyrgyz Republic,561760456.125278
1996,KHM,Cambodia,889438538.644162
1996,KIR,Kiribati,8939666.64058221
1996,KNA,St. Kitts and Nevis,127618518.518519
1996,KOR,"Korea, Rep.",151227795388.153
1996,KWT,Kuwait,16466265531.0621
1996,LAO,Lao PDR,425300014.006211
1996,LBN,Lebanon,1758689127.46595
1996,LBR,Liberia,
1996,LBY,Libya,7989926739.92674
1996,LCA,St. Lucia,353085185.185185
1996,LIE,Liechtenstein,
1996,LKA,Sri Lanka,4860502985.34467
1996,LSO,Lesotho,
1996,LTU,Lithuania,3516751057.40181
1996,LUX,Luxembourg,23197377198.6971
1996,LVA,Latvia,2414915773.35375
1996,MAC,"Macao SAR, China",5311809600.32135
1996,MAF,St. Martin (French part),
1996,MAR,Morocco,9424723998.6691
1996,MCO,Monaco,
1996,MDA,Moldova,937881521.73913
1996,MDG,Madagascar,818678578.758296
1996,MDV,Maldives,
1996,MEX,Mexico,106874265073.558
1996,MHL,Marshall Islands,
1996,MLI,Mali,524706755.358786
1996,MLT,Malta,4073844687.94664
1996,MMR,Myanmar,
1996,MNE,Montenegro,
1996,MNG,Mongolia,478057767.554153
1996,MNP,Northern Mariana Islands,
1996,MOZ,Mozambique,464287558.550342
1996,MRT,Mauritania,712724337.93415
1996,MUS,Mauritius,2811718232.01342
1996,MWI,Malawi,520663213.247542
1996,MYS,Malaysia,92359885523.4915
1996,NAM,Namibia,1811286279.16172
1996,NCL,New Caledonia,553535409.93918
1996,NER,Niger,368558528.901438
1996,NGA,Nigeria,11760052946.25
1996,NIC,Nicaragua,725843473.621814
1996,NLD,Netherlands,258529411764.706
1996,NOR,Norway,65313808180.0986
1996,NPL,Nepal,1031715000.90827
1996,NRU,Nauru,
1996,NZL,New Zealand,19884140419.037
1996,OMN,Oman,7609882964.88947
1996,PAK,Pakistan,10703064802.2602
1996,PAN,Panama,7036371500
1996,PER,Peru,7357698732.83625
1996,PHL,Philippines,33559012347.5627
1996,PLW,Palau,
1996,PNG,Papua New Guinea,3062487177.54173
1996,POL,Poland,35338822743.9635
1996,PRI,Puerto Rico,22944400000
1996,PRK,"Korea, Dem. People’s Rep.",
1996,PRT,Portugal,32554302053.5482
1996,PRY,Paraguay,5162446921.68941
1996,PSE,West Bank and Gaza,546000000
1996,PYF,French Polynesia,166187495.860263
1996,QAT,Qatar,3961263818.68132
1996,ROU,Romania,9772624067.46675
1996,RUS,Russian Federation,102134384267.208
1996,RWA,Rwanda,83373731.5038133
1996,SAU,Saudi Arabia,63501201602.1362
1996,SDN,Sudan,672294691.397506
1996,SEN,Senegal,1730536159.15007
1996,SGP,Singapore,169137092198.582
1996,SLB,Solomon Islands,194537909.376402
1996,SLE,Sierra Leone,164289127.837515
1996,SLV,El Salvador,2026644400
1996,SMR,San Marino,
1996,SOM,Somalia,
1996,SRB,Serbia,3145121042.83054
1996,SSD,South Sudan,
1996,STP,Sao Tome and Principe,
1996,SUR,Suriname,
1996,SVK,Slovak Republic,14547182509.5057
1996,SVN,Slovenia,9921480878.18697
1996,SWE,Sweden,106118401431.554
1996,SWZ,Eswatini,951315562.998628
1996,SXM,Sint Maarten (Dutch part),
1996,SYC,Seychelles,139524537.717057
1996,SYR,Syrian Arab Republic,4388662674.6507
1996,TCA,Turks and Caicos Islands,
1996,TCD,Chad,281984797.647318
1996,TGO,Togo,487731055.704166
1996,THA,Thailand,71417410141.7765
1996,TJK,Tajikistan,799500169.204738
1996,TKM,Turkmenistan,1774094536.52548
1996,TLS,Timor-Leste,
1996,TON,Tonga,44685445.2471792
1996,TTO,Trinidad and Tobago,
1996,TUN,Tunisia,8248099445.24348
1996,TUR,Turkey,39094658476.6585
1996,TUV,Tuvalu,
1996,TZA,Tanzania,1295157202.00484
1996,UGA,Uganda,722999697.873861
1996,UKR,Ukraine,20341623019.825
1996,URY,Uruguay,4035403171.1784
1996,USA,United States,867589000000
1996,UZB,Uzbekistan,
1996,VCT,St. Vincent and the Grenadines,149237037.037037
1996,VEN,"Venezuela, RB",24925953989.9353
1996,VGB,British Virgin Islands,
1996,VIR,Virgin Islands,
1996,VNM,Vietnam,10077135261.3214
1996,VUT,Vanuatu,112684503.083629
1996,WSM,Samoa,
1996,XKX,Kosovo,
1996,YEM,"Yemen, Rep.",
1996,ZAF,South Africa,35543984467.4165
1996,ZMB,Zambia,1024449292.15995
1996,ZWE,Zimbabwe,3090258100
1995,ABW,Aruba,1121229050.27933
1995,AFG,Afghanistan,
1995,AGO,Angola,
1995,ALB,Albania,302465325.386337
1995,AND,Andorra,
1995,ARE,United Arab Emirates,
1995,ARG,Argentina,24978532000
1995,ARM,Armenia,351337813.033468
1995,ASM,American Samoa,
1995,ATG,Antigua and Barbuda,401607407.407407
1995,AUS,Australia,65793733293.7333
1995,AUT,Austria,80827705745.8714
1995,AZE,Azerbaijan,991644243.368955
1995,BDI,Burundi,129318804.202468
1995,BEL,Belgium,172256841817.187
1995,BEN,Benin,593804034.832126
1995,BFA,Burkina Faso,336477102.200468
1995,BGD,Bangladesh,4122014925.37313
