Row ID,Product,Sales,Profit
5312,Labels,9.216,3.3408
5313,Supplies,28.048,3.506
5314,Furnishings,64.96,21.4368
5315,Envelopes,30.56,14.9744
5316,Chairs,187.056,11.691
5317,Furnishings,11.808,1.3284
5318,Furnishings,9.656,1.5691
5319,Paper,20.736,7.2576
5320,Binders,27.36,-21.888
5321,Tables,2314.116,-1002.7836
5322,Binders,34.236,-26.2476
5323,Furnishings,19.76,5.928
5324,Paper,15.96,7.98
5325,Art,16.9,6.253
5326,Furnishings,25.08,9.0288
5327,Art,6.68,2.004
5328,Paper,19.44,9.3312
5329,Phones,31.92,2.394
5330,Binders,33.568,11.7488
5331,Furnishings,63.94,24.9366
5332,Binders,60.6,20.4525
5333,Supplies,22.72,6.5888
5334,Furnishings,10.68,4.0584
5335,Paper,17.34,8.4966
5336,Paper,3.38,1.5548
5337,Binders,26.976,8.7672
5338,Paper,307.776,111.5688
5339,Storage,244.55,4.891
5340,Envelopes,12.24,5.7528
5341,Accessories,13.98,6.0114
5342,Accessories,899.95,53.997
5343,Envelopes,1.632,0.5508
5344,Phones,267.96,16.7475
5345,Accessories,31.95,2.2365
5346,Storage,725.84,210.4936
5347,Binders,10.896,3.9498
5348,Binders,8.544,2.8836
5349,Binders,32.34,15.5232
5350,Paper,39.9,19.95
5351,Paper,143.856,48.5514
5352,Paper,41.92,15.196
5353,Phones,329.584,37.0782
5354,Binders,87.28,41.0216
5355,Chairs,279.456,20.9592
5356,Paper,8,3.84
5357,Binders,27.24,9.534
5358,Accessories,16.36,1.636
5359,Storage,15.78,0.6312
5360,Art,45.98,12.8744
5361,Bookcases,198.272,-32.2192
5362,Storage,720.76,54.057
5363,Furnishings,70.56,23.9904
5364,Appliances,81.96,22.9488
5365,Appliances,64.864,6.4864
5366,Phones,151.192,13.2293
5367,Phones,88.776,7.7679
5368,Labels,11.56,5.4332
5369,Storage,15.58,3.895
5370,Paper,85.056,28.7064
5371,Furnishings,273.96,71.2296
5372,Furnishings,306.9,79.794
5373,Paper,15.552,5.4432
5374,Tables,347.361,-69.4722
5375,Paper,10.368,3.6288
5376,Accessories,98.16,9.816
5377,Art,31.44,7.86
5378,Envelopes,348.488,117.6147
5379,Storage,172.736,-30.2288
5380,Paper,15.54,7.6146
5381,Machines,105.552,35.6238
5382,Paper,25.92,9.072
5383,Fasteners,15.808,5.3352
5384,Paper,10.368,3.7584
5385,Phones,358.2,41.79
5386,Phones,545.916,72.7888
5387,Binders,40.41,18.5886
5388,Phones,167.976,10.4985
5389,Accessories,109.53,47.0979
5390,Labels,9.82,4.8118
5391,Binders,26.352,9.5526
5392,Labels,22.5,10.8
5393,Labels,9.96,4.5816
5394,Binders,213.08,102.2784
5395,Bookcases,1025.88,235.9524
5396,Paper,21.98,9.891
5397,Furnishings,63.2,23.384
5398,Appliances,39,11.31
5399,Binders,2.907,-2.0349
5400,Bookcases,556.665,6.549
5401,Accessories,71.98,15.1158
5402,Accessories,79.98,26.3934
5403,Binders,24.672,7.71
5404,Binders,3.744,1.3104
5405,Phones,445.96,55.745
5406,Accessories,36.24,15.2208
5407,Fasteners,10.65,5.0055
5408,Paper,87.92,40.4432
5409,Binders,22.424,8.409
5410,Binders,90.48,33.93
5411,Storage,42.76,11.1176
5412,Binders,10.08,3.528
5413,Accessories,101.34,8.1072
5414,Phones,224.75,62.93
5415,Appliances,73.176,-197.5752
5416,Paper,20.736,7.2576
5417,Phones,39.984,-8.9964
5418,Binders,15.36,7.68
5419,Paper,36.288,12.7008
5420,Phones,150.384,15.0384
5421,Phones,280.782,-60.8361
5422,Accessories,31.984,1.1994
5423,Binders,11.232,3.9312
5424,Paper,26.4,11.88
5425,Art,3.52,1.0208
5426,Accessories,1649.95,659.98
5427,Furnishings,111.9,51.474
5428,Bookcases,599.165,35.245
5429,Storage,46.53,12.0978
5430,Furnishings,31.984,1.999
5431,Appliances,161.568,16.1568
5432,Paper,4.064,1.3716
5433,Binders,6.216,-4.9728
5434,Art,8.896,0.6672
5435,Appliances,1640.7,459.396
5436,Accessories,270,97.2
5437,Furnishings,19.52,5.368
5438,Binders,9.81,-6.867
5439,Furnishings,213.216,15.9912
5440,Binders,588.784,183.995
5441,Art,2.064,0.1548
5442,Paper,6.368,2.388
5443,Accessories,99.6,36.852
5444,Binders,62.296,21.0249
5445,Art,10.71,2.7846
5446,Envelopes,20.936,7.0659
5447,Phones,33,8.25
5448,Accessories,249.95,87.4825
5449,Supplies,357.93,7.1586
5450,Accessories,57.4,10.906
5451,Binders,331.96,149.382
5452,Furnishings,40.56,12.9792
5453,Supplies,86.2,24.998
5454,Paper,38.016,13.7808
5455,Storage,8.384,0.7336
5456,Art,6.848,0.7704
5457,Fasteners,19.6,9.604
5458,Furnishings,68.46,20.538
5459,Binders,13.344,4.3368
5460,Tables,1478.272,92.392
5461,Storage,16.272,-3.8646
5462,Furnishings,9.24,4.4352
5463,Binders,32.34,-23.716
5464,Paper,56.064,19.6224
5465,Envelopes,108.72,36.693
5466,Bookcases,181.47,-320.597
5467,Paper,16.176,6.066
5468,Chairs,122.352,13.7646
5469,Chairs,585.552,73.194
5470,Paper,19.44,9.3312
5471,Appliances,123.92,9.294
5472,Furnishings,13.36,4.008
5473,Storage,78.256,-17.6076
5474,Bookcases,102.018,-183.6324
5475,Storage,750.68,37.534
5476,Labels,44.4,22.2
5477,Storage,84.55,22.8285
5478,Paper,17.94,8.7906
5479,Binders,128.4,62.916
5480,Binders,1.869,-1.3083
5481,Phones,103.192,11.6091
5482,Accessories,36,6.48
5483,Accessories,239.96,115.1808
5484,Storage,40.68,0.4068
5485,Chairs,419.136,-68.1096
5486,Envelopes,23.472,7.6284
5487,Binders,3.592,-6.286
5488,Phones,23.976,-5.6943
5489,Labels,6.264,2.0358
5490,Appliances,20.808,1.8207
5491,Chairs,218.352,-19.1058
5492,Storage,18.16,1.816
5493,Supplies,7.36,0.1472
5494,Labels,41.4,19.872
5495,Bookcases,411.332,-4.8392
5496,Binders,7.656,-6.1248
5497,Accessories,63.92,19.176
5498,Art,6.56,1.9024
5499,Labels,7.83,3.6018
5500,Accessories,41.9,8.799
5501,Chairs,664.146,88.5528
5502,Paper,8.96,4.3904
5503,Furnishings,3.312,0.6624
5504,Appliances,20.136,1.2585
5505,Envelopes,8.856,2.8782
5506,Phones,859.2,-186.16
5507,Paper,61.96,27.882
5508,Envelopes,17.92,8.6016
5509,Furnishings,145.9,62.737
5510,Paper,56.704,19.1376
5511,Phones,11.12,3.475
5512,Paper,32.896,11.1024
5513,Paper,22.776,7.6869
5514,Phones,239.97,2.3997
5515,Appliances,160.32,44.8896
5516,Phones,128.85,3.8655
5517,Accessories,1319.96,527.984
5518,Chairs,239.96,-10.284
5519,Furnishings,54.768,6.846
5520,Art,13.392,3.1806
5521,Paper,23.92,8.671
5522,Accessories,255.968,-28.7964
5523,Binders,21.552,7.0044
5524,Appliances,58.24,15.7248
5525,Paper,80.28,36.9288
5526,Art,9.78,4.0098
5527,Fasteners,1.81,0.6516
5528,Paper,37.94,18.2112
5529,Phones,79.96,27.986
5530,Paper,115.296,40.3536
5531,Phones,2479.96,743.988
5532,Accessories,179.94,75.5748
5533,Accessories,26.85,5.1015
5534,Accessories,323.37,129.348
5535,Paper,59.94,28.1718
5536,Binders,64.14,30.7872
5537,Binders,11.67,5.6016
5538,Paper,12.96,6.2208
5539,Binders,17.43,8.0178
5540,Chairs,181.986,-54.5958
5541,Binders,1.592,-2.6268
5542,Supplies,22.344,2.5137
5543,Tables,455.97,-218.8656
5544,Binders,10.44,-7.656
5545,Binders,5.214,-4.1712
5546,Storage,67.4,17.524
5547,Furnishings,25.16,10.5672
5548,Phones,126.56,47.46
5549,Appliances,43.68,11.7936
5550,Accessories,139.93,34.9825
5551,Art,2.672,0.334
5552,Supplies,16.656,-3.123
5553,Accessories,79.512,20.8719
5554,Paper,36.288,12.7008
5555,Bookcases,67.9932,-12.9987
5556,Furnishings,10.16,3.4544
5557,Furnishings,6.16,1.9712
5558,Art,56.3,15.764
5559,Paper,6.48,3.1104
5560,Storage,1325.85,238.653
5561,Labels,14.94,6.8724
5562,Binders,34.54,17.27
5563,Copiers,2999.95,1439.976
5564,Binders,64.12,30.7776
5565,Art,19.456,2.1888
5566,Machines,209.986,8.9994
5567,Art,29.76,1.86
5568,Chairs,89.768,-2.5648
5569,Copiers,959.984,335.9944
5570,Paper,15.552,5.6376
5571,Phones,34.36,-7.3015
5572,Paper,98.376,35.6613
5573,Binders,29.94,-23.952
5574,Paper,17.472,5.6784
5575,Phones,36.738,-9.1845
5576,Phones,179.94,-44.985
5577,Furnishings,383.64,122.7648
5578,Appliances,56.52,15.8256
5579,Art,6.56,1.9024
5580,Chairs,243.92,-15.245
5581,Paper,47.52,22.8096
5582,Furnishings,19.98,8.5914
5583,Art,8,3.44
5584,Furnishings,6.16,1.9712
5585,Storage,83.56,1.6712
5586,Phones,546.06,163.818
5587,Storage,269.49,5.3898
5588,Fasteners,10.9,3.597
5589,Binders,6.096,2.2098
5590,Storage,34.05,9.534
5591,Storage,352.38,81.0474
5592,Chairs,245.98,27.0578
5593,Binders,18.94,9.47
5594,Binders,59.913,-45.9333
5595,Phones,391.98,109.7544
5596,Phones,437.85,131.355
5597,Binders,68.62,32.2514
5598,Supplies,25.02,6.5052
5599,Art,10.71,2.7846
5600,Art,55.984,4.1988
5601,Envelopes,14.48,4.887
5602,Accessories,142.488,-3.5622
5603,Storage,14.16,1.062
5604,Paper,79.92,27.972
5605,Binders,590.352,206.6232
5606,Furnishings,17.088,1.068
5607,Chairs,98.392,-11.0691
5608,Art,11.05,2.9835
5609,Appliances,7.78,2.0228
5610,Accessories,659.9,217.767
5611,Accessories,53.04,-4.641
5612,Accessories,843.9,371.316
5613,Accessories,1496.16,224.424
5614,Storage,117.96,5.898
5615,Art,21.3,8.733
5616,Appliances,1040.8,281.016
5617,Art,29.34,7.9218
5618,Furnishings,19.52,5.368
5619,Storage,443.92,8.8784
5620,Accessories,499.95,174.9825
5621,Art,3.04,1.0336
5622,Chairs,201.96,50.49
5623,Furnishings,68.64,17.16
5624,Accessories,100,21
5625,Accessories,359.98,21.5988
5626,Furnishings,6.16,2.9568
5627,Tables,2348.82,399.2994
5628,Labels,13.872,4.6818
5629,Chairs,273.552,-13.6776
5630,Tables,815.292,-339.705
5631,Accessories,234.45,103.158
5632,Tables,1256.22,75.3732
5633,Binders,17.46,8.2062
5634,Binders,10.528,3.6848
5635,Binders,152.8,76.4
5636,Binders,82.56,28.896
5637,Accessories,284.97,85.491
5638,Furnishings,60.84,23.1192
5639,Chairs,1325.76,149.148
5640,Chairs,572.16,35.76
5641,Paper,28.8,10.08
5642,Art,11.12,2.8912
5643,Furnishings,7.04,3.0976
5644,Envelopes,17.94,8.7906
5645,Binders,34.76,11.297
5646,Furnishings,74.45,20.1015
5647,Furnishings,192.22,69.1992
5648,Paper,19.44,9.3312
5649,Paper,32.4,15.552
5650,Envelopes,57.9,28.95
5651,Storage,10.56,0
5652,Bookcases,1194.165,210.735
5653,Paper,40.99,20.0851
5654,Art,2.94,0.7938
5655,Binders,45.24,-30.16
5656,Art,18.688,2.336
5657,Paper,11.648,3.7856
5658,Accessories,112.776,-8.4582
5659,Tables,377.45,-264.215
5660,Labels,15.936,5.1792
5661,Phones,28.68,-7.17
5662,Furnishings,21.44,7.504
5663,Storage,511.056,-95.823
5664,Art,18.656,1.3992
5665,Binders,11.088,-8.1312
5666,Storage,66.688,4.168
5667,Storage,99.488,8.7052
5668,Labels,14.62,6.8714
5669,Binders,53.984,17.5448
5670,Accessories,389.97,132.5898
5671,Furnishings,355.36,92.3936
5672,Phones,140.376,8.7735
5673,Envelopes,15.84,5.544
5674,Paper,8.448,2.64
5675,Paper,12.96,6.2208
5676,Phones,57.408,5.7408
5677,Accessories,27.6,2.208
5678,Furnishings,38.976,-50.6688
5679,Fasteners,20.44,9.198
5680,Paper,109.92,53.8608
5681,Binders,6.38,2.9348
5682,Paper,6.48,3.1104
5683,Paper,15.84,7.128
5684,Phones,1049.93,293.9804
5685,Appliances,154.9,40.274
5686,Binders,98.352,35.6526
5687,Fasteners,14.32,5.191
5688,Furnishings,129.888,12.9888
5689,Envelopes,48.944,16.5186
5690,Chairs,275.058,-90.3762
5691,Art,27.36,9.3024
5692,Paper,44.75,20.585
5693,Phones,134.99,36.4473
5694,Paper,26.4,12.672
5695,Chairs,542.94,141.1644
5696,Tables,71.088,-1.7772
5697,Binders,27.396,-42.4638
5698,Binders,13.456,-23.548
5699,Labels,11.84,4.44
5700,Paper,35.88,17.5812
5701,Envelopes,40.752,15.282
5702,Accessories,139.96,-22.7435
5703,Art,2.624,0.2952
5704,Tables,136.53,-52.3365
5705,Accessories,263.96,42.8935
5706,Supplies,11.64,3.3756
5707,Binders,40.176,14.5638
5708,Furnishings,79.44,30.1872
5709,Supplies,357.93,7.1586
5710,Chairs,127.764,21.294
5711,Copiers,2799.944,1014.9797
5712,Paper,19.44,9.3312
5713,Phones,36.792,4.1391
5714,Phones,5.94,1.6038
5715,Storage,177.55,47.9385
5716,Accessories,619.95,111.591
5717,Phones,29.16,8.4564
5718,Envelopes,57.96,27.2412
5719,Appliances,29.403,5.2272
5720,Storage,81.4,21.164
5721,Fasteners,8.72,2.289
5722,Accessories,91.176,4.5588
5723,Accessories,159.968,29.994
5724,Paper,12.96,6.2208
5725,Storage,331.536,-82.884
5726,Accessories,899.91,395.9604
5727,Phones,946.344,118.293
5728,Accessories,178.11,32.0598
5729,Appliances,1089.75,305.13
5730,Labels,61.06,28.0876
5731,Bookcases,459.92,41.3928
5732,Paper,27.52,12.6592
5733,Bookcases,638.82,185.2578
5734,Supplies,30.69,7.9794
5735,Furnishings,25.16,8.5544
5736,Binders,13.92,4.872
5737,Paper,19.36,9.2928
5738,Furnishings,19.3,5.79
5739,Binders,38.376,13.4316
5740,Paper,12.96,6.3504
5741,Furnishings,26.48,10.0624
5742,Machines,532.72,53.272
5743,Paper,26.72,12.8256
5744,Paper,20.04,9.6192
5745,Storage,795.48,7.9548
5746,Furnishings,21.56,6.8992
5747,Phones,249.584,31.198
5748,Accessories,68.112,17.8794
5749,Accessories,16.56,-2.484
5750,Phones,74.95,36.7255
5751,Tables,355.455,-184.8366
5752,Labels,44.4,22.2
5753,Labels,20.65,9.499
5754,Chairs,866.4,225.264
5755,Art,5.56,1.4456
5756,Appliances,3.16,-8.532
5757,Copiers,1999.96,624.9875
5758,Furnishings,46.152,12.1149
5759,Machines,32.985,-1.9791
5760,Storage,481.32,125.1432
5761,Binders,6.384,2.1546
5762,Appliances,542.94,152.0232
5763,Furnishings,54.92,19.7712
5764,Chairs,1448.82,209.274
5765,Storage,353.88,17.694
5766,Phones,333.576,25.0182
5767,Labels,60.144,20.2986
5768,Accessories,85.2,20.235
5769,Labels,3.15,1.512
5770,Paper,22.72,10.224
5771,Furnishings,14.91,4.6221
5772,Appliances,1158.12,335.8548
5773,Copiers,599.99,233.9961
5774,Storage,23.968,2.3968
5775,Chairs,638.288,-31.9144
5776,Binders,13.208,4.6228
5777,Binders,15.528,5.823
5778,Paper,104.85,50.328
5779,Art,30.48,7.9248
5780,Chairs,112.648,11.2648
5781,Machines,71.976,24.2919
5782,Art,2.21,0.5967
5783,Envelopes,15.52,7.4496
5784,Paper,36.44,16.398
5785,Bookcases,217.764,-384.7164
5786,Supplies,39.072,4.3956
5787,Binders,22.638,-16.6012
5788,Art,95.144,10.7037
5789,Furnishings,12.32,1.848
5790,Binders,4.419,-3.0933
5791,Fasteners,35,16.8
5792,Chairs,72.784,0
5793,Appliances,97.84,25.4384
5794,Furnishings,51.75,15.525
5795,Binders,46.672,16.3352
5796,Storage,1395.54,362.8404
5797,Furnishings,117.36,36.3816
5798,Labels,18.9,8.694
5799,Paper,77.52,37.9848
5800,Chairs,421.372,-6.0196
5801,Phones,575.968,43.1976
5802,Paper,10.368,3.6288
5803,Phones,15.984,1.1988
5804,Art,10.272,1.1556
5805,Storage,61.792,6.1792
5806,Bookcases,205.9992,-27.2646
5807,Paper,12.192,4.1148
5808,Appliances,87.168,8.7168
5809,Art,31.744,8.3328
5810,Furnishings,132.224,-18.1808
5811,Paper,105.52,48.5392
5812,Furnishings,91.96,15.6332
5813,Phones,1487.976,185.997
5814,Paper,19.44,9.3312
5815,Accessories,11.672,-0.7295
5816,Phones,279.96,78.3888
5817,Binders,12.912,4.6806
5818,Binders,17.088,5.7672
5819,Labels,93.15,44.712
5820,Labels,11.52,5.6448
5821,Supplies,238.62,4.7724
5822,Appliances,7.77,2.0979
5823,Tables,285.48,-10.7055
5824,Binders,19.168,6.4692
5825,Appliances,26.136,1.9602
5826,Paper,419.4,201.312
5827,Chairs,90.801,14.1246
5828,Chairs,181.764,-8.0784
5829,Art,5.56,2.224
5830,Tables,581.96,104.7528
5831,Chairs,29.98,8.0946
5832,Accessories,519.96,176.7864
5833,Labels,6.264,2.0358
5834,Chairs,363.92,0
5835,Binders,64.2,-42.8
5836,Binders,38.52,-26.964
5837,Accessories,72.6,-8.1675
5838,Phones,57.568,5.7568
5839,Storage,83.7,3.348
5840,Paper,32.4,15.552
5841,Furnishings,47.98,11.0354
5842,Phones,415.968,51.996
5843,Storage,304.9,6.098
5844,Furnishings,80.96,29.1456
5845,Storage,777.21,54.4047
5846,Paper,32.4,15.552
5847,Chairs,225.568,2.8196
5848,Furnishings,36.6,15.372
5849,Appliances,715.64,178.91
5850,Storage,795.51,143.1918
5851,Copiers,549.99,274.995
5852,Binders,74.76,34.3896
5853,Furnishings,29.22,12.8568
5854,Binders,9.64,4.7236
5855,Storage,33.488,-1.2558
5856,Supplies,23.04,-4.896
5857,Binders,1.362,-2.1792
5858,Furnishings,14.76,-11.439
5859,Bookcases,239.666,14.098
5860,Tables,301.96,45.294
5861,Paper,7.968,2.8884
5862,Paper,109.92,53.8608
5863,Paper,19.44,9.3312
5864,Art,11.16,4.3524
5865,Appliances,79.47,22.2516
5866,Art,4.56,2.0064
5867,Chairs,1133.35,294.671
5868,Art,4.672,0.584
5869,Binders,104.58,-80.178
5870,Chairs,1603.136,100.196
5871,Tables,1293.488,80.843
5872,Furnishings,127.95,21.7515
5873,Storage,59.76,16.7328
5874,Binders,108.08,54.04
5875,Binders,9.54,4.3884
5876,Art,11.736,1.0269
5877,Binders,447.86,219.4514
5878,Paper,17.94,8.7906
5879,Appliances,245.88,68.8464
5880,Paper,192.16,92.2368
5881,Chairs,801.568,50.098
5882,Paper,368.91,180.7659
5883,Chairs,885.528,-99.6219
5884,Furnishings,28.28,7.3528
5885,Supplies,4912.59,196.5036
5886,Binders,14.352,5.0232
5887,Accessories,179.97,86.3856
5888,Storage,42.76,11.1176
5889,Paper,45.68,21.0128
5890,Binders,25.06,11.7782
5891,Paper,38.432,13.4512
5892,Storage,21.568,1.6176
5893,Accessories,81.576,2.0394
5894,Binders,2.78,1.3622
5895,Storage,99.87,23.9688
5896,Labels,44.4,22.2
5897,Paper,21.4,9.63
5898,Furnishings,71.12,22.0472
5899,Phones,259.96,124.7808
5900,Envelopes,9.78,4.89
5901,Binders,24.192,7.56
5902,Furnishings,31.56,10.4148
5903,Paper,59.94,28.1718
5904,Paper,45.36,22.2264
5905,Paper,26.4,12.672
5906,Labels,41.4,19.872
5907,Accessories,16.95,1.017
5908,Binders,24.704,9.264
5909,Appliances,59.7,26.865
5910,Furnishings,14.52,5.6628
5911,Binders,104.184,33.8598
5912,Storage,46.53,13.0284
5913,Supplies,25.5,6.63
5914,Storage,14.9,1.043
5915,Labels,87.71,41.2237
5916,Chairs,199.764,8.8784
5917,Storage,94.6,27.434
5918,Bookcases,4228.704,158.5764
5919,Bookcases,2003.92,-25.049
5920,Phones,209.97,58.7916
5921,Accessories,659.9,217.767
5922,Paper,110.96,53.2608
5923,Phones,67.8,1.356
5924,Tables,313.176,-120.0508
5925,Art,22.96,6.6584
5926,Accessories,1099.5,362.835
5927,Tables,1215.92,316.1392
5928,Labels,7.31,3.4357
5929,Furnishings,8.92,3.9248
5930,Bookcases,87.21,-45.3492
5931,Paper,15.552,5.4432
5932,Phones,683.988,-113.998
5933,Storage,13.392,1.0044
5934,Accessories,16.776,4.8231
5935,Accessories,527.92,85.787
5936,Furnishings,25.4,8.636
5937,Phones,177.48,19.9665
5938,Phones,71.976,8.997
5939,Phones,95.992,9.5992
5940,Labels,13.216,4.2952
5941,Accessories,435.84,130.752
5942,Art,5.88,1.5876
5943,Phones,211.168,18.4772
5944,Furnishings,6.28,2.6376
5945,Accessories,95.1,30.432
5946,Paper,25.92,12.4416
5947,Storage,48.84,13.1868
5948,Binders,25.9,12.691
5949,Envelopes,42.68,19.6328
5950,Accessories,299.97,125.9874
5951,Appliances,262.24,78.672
5952,Binders,234.36,112.4928
5953,Paper,20.736,7.2576
5954,Art,10.5,2.94
5955,Furnishings,23.968,7.7896
5956,Bookcases,521.96,-250.5408
5957,Storage,676.55,6.7655
5958,Appliances,154.9,40.274
5959,Envelopes,30.56,14.9744
5960,Chairs,770.352,77.0352
5961,Furnishings,21.12,6.5472
5962,Phones,575.928,57.5928
5963,Appliances,7.78,2.0228
5964,Paper,123.92,55.764
5965,Supplies,17.22,5.166
5966,Storage,226.56,63.4368
5967,Phones,107.88,10.788
5968,Paper,81.98,40.1702
5969,Paper,104.85,50.328
5970,Binders,8.704,3.1552
5971,Paper,19.92,9.7608
5972,Furnishings,43.02,15.4872
5973,Bookcases,240.784,30.098
5974,Appliances,414.96,124.488
5975,Storage,387.72,-67.851
5976,Storage,360.38,93.6988
5977,Paper,13.56,6.2376
5978,Phones,552,34.5
5979,Tables,429.9,111.774
5980,Binders,32.06,15.3888
5981,Chairs,161.96,45.3488
5982,Storage,19.86,5.7594
5983,Paper,12.96,6.3504
5984,Paper,20.544,6.42
5985,Furnishings,185.58,76.0878
5986,Binders,77.56,35.6776
5987,Storage,87.92,0.8792
5988,Paper,245.94,120.5106
5989,Binders,8.6,4.042
5990,Bookcases,504.9,126.225
5991,Binders,2357.488,884.058
5992,Phones,369.544,32.3351
5993,Chairs,184.752,-20.7846
5994,Storage,64.96,-4.06
5995,Supplies,13.52,1.69
5996,Chairs,458.43,-137.529
5997,Appliances,387.136,24.196
5998,Tables,328.59,-147.8655
5999,Chairs,338.352,4.2294
6000,Paper,25.92,12.4416
6001,Paper,91.36,42.0256
6002,Furnishings,87.96,7.6965
6003,Binders,5.214,-4.1712
6004,Binders,12.294,-8.6058
6005,Furnishings,19.76,8.2992
6006,Chairs,109.764,8.5372
6007,Phones,128.85,3.8655
6008,Furnishings,127.95,21.7515
6009,Paper,68.52,31.5192
6010,Storage,74.94,14.2386
6011,Machines,2548.56,286.713
6012,Envelopes,271.44,122.148
6013,Phones,287.88,35.985
6014,Paper,14.9,7.152
6015,Phones,4158.912,363.9048
6016,Furnishings,91.96,15.6332
6017,Furnishings,33.11,12.9129
6018,Paper,19.44,9.3312
6019,Paper,55.48,26.6304
6020,Appliances,91.92,11.49
6021,Appliances,17.34,4.6818
6022,Accessories,71.98,15.1158
6023,Envelopes,7.08,2.478
6024,Accessories,69.98,4.8986
6025,Appliances,646.272,64.6272
6026,Paper,10.368,3.7584
6027,Fasteners,8.4,0.336
6028,Phones,71.96,25.186
6029,Art,18.48,6.006
6030,Art,9.84,2.8536
6031,Chairs,239.24,23.924
6032,Furnishings,21.12,6.5472
6033,Supplies,54.9,15.372
6034,Furnishings,15.24,5.1816
6035,Appliances,19.568,-52.8336
6036,Binders,310.392,-512.1468
6037,Furnishings,42.6,16.614
6038,Binders,113.94,54.6912
6039,Storage,129.92,5.1968
6040,Art,5.28,2.5344
6041,Phones,859.2,75.18
6042,Machines,506.28,177.198
6043,Furnishings,14.368,3.9512
6044,Chairs,314.352,-35.3646
6045,Paper,27.888,10.1094
6046,Furnishings,238.152,89.307
6047,Tables,692.94,173.235
6048,Binders,16.146,-12.9168
6049,Binders,1345.485,-1031.5385
6050,Paper,173.488,54.215
6051,Art,57.75,16.17
6052,Appliances,272.4,76.272
6053,Paper,11.952,4.0338
6054,Furnishings,28,7.7
6055,Binders,12.201,-9.7608
6056,Binders,2.068,-3.4122
6057,Paper,83.84,30.392
6058,Envelopes,11.36,5.3392
6059,Paper,36.4,17.472
6060,Accessories,27.968,6.992
6061,Storage,142.04,38.3508
6062,Art,14.67,6.0147
6063,Copiers,1199.96,224.9925
6064,Paper,12.6,6.174
6065,Paper,17.94,8.073
6066,Labels,23.904,7.7688
6067,Supplies,88.96,10.008
6068,Chairs,518.272,-97.176
6069,Furnishings,6.98,3.3504
6070,Machines,343.2,38.61
6071,Labels,17.544,5.9211
6072,Storage,152.688,-26.7204
6073,Fasteners,3.488,0.5668
6074,Supplies,5.888,-1.3248
6075,Binders,153.552,51.8238
6076,Storage,270.62,2.7062
6077,Accessories,468.9,206.316
6078,Accessories,72.48,30.4416
6079,Supplies,10.95,3.285
6080,Furnishings,191.82,61.3824
6081,Storage,151.056,7.5528
6082,Furnishings,25.16,-11.322
6083,Binders,6.216,-9.6348
6084,Art,23.616,2.6568
6085,Accessories,24.032,-0.6008
6086,Labels,2.088,0.6786
6087,Binders,4.488,-6.732
6088,Furnishings,29.22,12.8568
6089,Paper,6.48,3.1104
6090,Binders,1.188,-0.99
6091,Chairs,272.646,18.1764
6092,Accessories,212.8,95.76
6093,Paper,38.52,18.1044
6094,Accessories,72.64,21.792
6095,Storage,45.4,12.712
6096,Paper,13.76,6.3296
6097,Chairs,80.991,8.0991
6098,Binders,11.784,3.9771
6099,Fasteners,4.36,1.7876
6100,Chairs,2888.127,609.7157
6101,Phones,1299.66,350.9082
6102,Chairs,2254.41,375.735
6103,Phones,104.85,28.3095
6104,Accessories,59.97,20.3898
6105,Tables,314.532,-83.8752
6106,Art,13.632,3.5784
6107,Appliances,19.432,-49.5516
6108,Accessories,65.44,-8.18
6109,Labels,6,2.1
6110,Binders,1.908,-3.2436
6111,Chairs,1474.802,-21.0686
6112,Appliances,110.096,33.0288
6113,Fasteners,16.752,5.4444
6114,Chairs,1537.074,0
6115,Chairs,449.372,-12.8392
6116,Binders,41.904,14.1426
6117,Phones,2279.96,592.7896
6118,Labels,14.94,6.8724
6119,Phones,191.976,19.1976
6120,Art,23.832,6.5538
6121,Furnishings,409.216,61.3824
6122,Bookcases,72.588,-128.2388
6123,Storage,61.568,4.6176
6124,Paper,20.96,6.812
6125,Accessories,44.75,8.5025
6126,Paper,11.96,5.382
6127,Binders,3.912,1.2714
6128,Chairs,327.996,54.666
6129,Binders,49.408,18.528
6130,Accessories,53.25,20.7675
6131,Fasteners,3.76,1.316
6132,Chairs,767.214,161.9674
6133,Paper,163.96,59.4355
6134,Tables,161.28,12.096
6135,Art,192.8,55.912
6136,Accessories,27.696,3.462
6137,Appliances,73.164,-186.5682
6138,Paper,32.064,11.2224
6139,Bookcases,205.666,-12.098
6140,Storage,115.44,30.0144
6141,Paper,274.8,134.652
6142,Storage,195.64,3.9128
6143,Phones,257.98,74.8142
6144,Art,119.04,48.8064
6145,Paper,20.07,9.2322
6146,Art,11.76,3.1752
6147,Art,11.76,3.1752
6148,Binders,40.736,14.7668
6149,Phones,201.584,12.599
6150,Chairs,340.704,-34.0704
6151,Bookcases,354.9,88.725
6152,Bookcases,1198.33,70.49
6153,Storage,87.92,0.8792
6154,Furnishings,51.968,10.3936
6155,Storage,51.336,5.7753
6156,Storage,332.704,33.2704
6157,Furnishings,42.408,9.5418
6158,Envelopes,81.54,38.3238
6159,Accessories,167.28,23.4192
6160,Storage,772.68,108.1752
6161,Phones,323.976,28.3479
6162,Labels,11.808,3.9852
6163,Storage,26.16,1.962
6164,Binders,33.57,-25.737
6165,Furnishings,4.992,1.3728
6166,Furnishings,20.016,5.5044
